T,X,V,A,U
2.360002974899423e-01,	2.093202643560146e+00,	9.089224878090084e-01,	1.365176544641145e-02,	1.000858183494122e+00
2.370002995726828e-01,	2.094111574109243e+00,	9.089343422560696e-01,	1.011017012206139e-02,	1.000871202909091e+00
2.380003015554233e-01,	2.095020514662462e+00,	9.089428109085533e-01,	6.876755986013450e-03,	1.000880496794143e+00
2.390003036381639e-01,	2.095929462419940e+00,	9.089481917983884e-01,	3.931405015464406e-03,	1.000886393156282e+00
2.400003056209044e-01,	2.096838412895349e+00,	9.089507634063161e-01,	1.255112976650707e-03,	1.000889198482811e+00
2.410003077036449e-01,	2.097747367626191e+00,	9.089507857316806e-01,	-1.170051604276523e-03,	1.000889198919043e+00
2.420003096863855e-01,	2.098656318194951e+00,	9.089485013075493e-01,	-3.361116156156640e-03,	1.000886661384534e+00
2.430003116691260e-01,	2.099565266499031e+00,	9.089441361705657e-01,	-5.334082023182418e-03,	1.000881834642357e+00
2.440003137518665e-01,	2.100474209724908e+00,	9.089379007850884e-01,	-7.104054304363672e-03,	1.000874950315527e+00
2.450003157346071e-01,	2.101383145395103e+00,	9.089299909272019e-01,	-8.685314467584249e-03,	1.000866223859802e+00
2.460003178173476e-01,	2.102292072691208e+00,	9.089205885189859e-01,	-1.009132838225923e-02,	1.000855855482341e+00
2.470003198000881e-01,	2.103200989778130e+00,	9.089098624332754e-01,	-1.133472343644826e-02,	1.000844031028189e+00
2.480003218828287e-01,	2.104109895645912e+00,	9.088979692470229e-01,	-1.242745330819162e-02,	1.000830922808267e+00
2.490003238655692e-01,	2.105018788929283e+00,	9.088850539721979e-01,	-1.338070150814019e-02,	1.000816690405249e+00
2.500003258483097e-01,	2.105927668939550e+00,	9.088712507350325e-01,	-1.420501407119446e-02,	1.000801481420255e+00
2.510003279310503e-01,	2.106836534768554e+00,	9.088566834318104e-01,	-1.491044152498944e-02,	1.000785432193630e+00
2.520003150137896e-01,	2.107745372024020e+00,	9.088414665845973e-01,	-1.550611740094610e-02,	1.000768668751509e+00
2.530003021965289e-01,	2.108654194014642e+00,	9.088257052407309e-01,	-1.600083607627312e-02,	1.000751306689387e+00
2.540002892792682e-01,	2.109562999819662e+00,	9.088094962027349e-01,	-1.640281641448382e-02,	1.000733452528907e+00
2.550002764620075e-01,	2.110471789297028e+00,	9.087929283326294e-01,	-1.671960626845248e-02,	1.000715204053934e+00
2.560002635447468e-01,	2.111380562040718e+00,	9.087760830673045e-01,	-1.695880803163163e-02,	1.000696650870889e+00
2.570002506274860e-01,	2.112289317861210e+00,	9.087590348792619e-01,	-1.712660324119497e-02,	1.000677874930827e+00
2.580002378102254e-01,	2.113198056663638e+00,	9.087418517357001e-01,	-1.722921888722340e-02,	1.000658951020405e+00
2.590002248929646e-01,	2.114106778055850e+00,	9.087245955144040e-01,	-1.727340470824856e-02,	1.000639947215129e+00
2.600002120757040e-01,	2.115015482259099e+00,	9.087073225515161e-01,	-1.726411796698812e-02,	1.000620925505634e+00
2.610001991584432e-01,	2.115924169123850e+00,	9.086900835134305e-01,	-1.720665593165904e-02,	1.000601941635381e+00
2.620001863411826e-01,	2.116832838891595e+00,	9.086729244756584e-01,	-1.710518418258289e-02,	1.000583046303401e+00
2.630001734239218e-01,	2.117741491491566e+00,	9.086558867985814e-01,	-1.696450338931754e-02,	1.000564285009883e+00
2.640001605066611e-01,	2.118650127174368e+00,	9.086390075619448e-01,	-1.678898875252344e-02,	1.000545698545219e+00
2.650001476894004e-01,	2.119558746167090e+00,	9.086223198602434e-01,	-1.658201299142092e-02,	1.000527323321032e+00
2.660001347721397e-01,	2.120467348331483e+00,	9.086058530991793e-01,	-1.634768751682714e-02,	1.000509191679327e+00
2.670001219548790e-01,	2.121375934354555e+00,	9.085896332477517e-01,	-1.608872645010706e-02,	1.000491332191358e+00
2.680001090376183e-01,	2.122284504260720e+00,	9.085736831061317e-01,	-1.580864429706708e-02,	1.000473769930754e+00
2.690000962203576e-01,	2.123193058287459e+00,	9.085580225279659e-01,	-1.551006599038374e-02,	1.000456526735149e+00
2.700000833030969e-01,	2.124101596894376e+00,	9.085426686579465e-01,	-1.519564654881833e-02,	1.000439621458650e+00
2.710000703858362e-01,	2.125010120165381e+00,	9.085276361288832e-01,	-1.486779522383586e-02,	1.000423070191609e+00
2.720000575685755e-01,	2.125918628680407e+00,	9.085129372649502e-01,	-1.452864812017651e-02,	1.000406886484723e+00
2.730000446513148e-01,	2.126827122671977e+00,	9.084985822679855e-01,	-1.418034782545874e-02,	1.000391081551405e+00
2.740000318340541e-01,	2.127735602598897e+00,	9.084845793840181e-01,	-1.382471678516595e-02,	1.000375664454430e+00
2.750000189167934e-01,	2.128644068540020e+00,	9.084709350727415e-01,	-1.346352539258078e-02,	1.000360642289896e+00
2.760000060995327e-01,	2.129552521106699e+00,	9.084576541515721e-01,	-1.309830595710082e-02,	1.000346020347716e+00
2.769999931822720e-01,	2.130460960441579e+00,	9.084447399473510e-01,	-1.273022756504361e-02,	1.000331802279929e+00
2.779999802650113e-01,	2.131369386987812e+00,	9.084321944201964e-01,	-1.236101496760966e-02,	1.000317990227944e+00
2.789999674477506e-01,	2.132277801303733e+00,	9.084200182907630e-01,	-1.199168563471176e-02,	1.000304584975257e+00
2.799999545304899e-01,	2.133186203690182e+00,	9.084082111609111e-01,	-1.162317318812711e-02,	1.000291586074127e+00
2.809999417132292e-01,	2.134094594386751e+00,	9.083967716123558e-01,	-1.125660781690385e-02,	1.000278991951425e+00
2.819999287959685e-01,	2.135002973814657e+00,	9.083856973174368e-01,	-1.089281461463543e-02,	1.000266800035614e+00
2.829999159787078e-01,	2.135911342365182e+00,	9.083749851230479e-01,	-1.053249644610332e-02,	1.000255006847353e+00
2.839999030614471e-01,	2.136819700538011e+00,	9.083646311469658e-01,	-1.017661074729403e-02,	1.000243608101830e+00
2.849998901441864e-01,	2.137728048208634e+00,	9.083546308504694e-01,	-9.825313311011996e-03,	1.000232598799242e+00
2.859998773269257e-01,	2.138636386208875e+00,	9.083449791178246e-01,	-9.479403372097295e-03,	1.000221973297953e+00
2.869998644096650e-01,	2.139544714693855e+00,	9.083356703280993e-01,	-9.139443856838625e-03,	1.000211725402328e+00
2.879998515924043e-01,	2.140453034141618e+00,	9.083266984125845e-01,	-8.805700264929328e-03,	1.000201848426580e+00
2.889998386751436e-01,	2.141361344694633e+00,	9.083180569228584e-01,	-8.478736133838538e-03,	1.000192335263798e+00
2.899998258578829e-01,	2.142269646890456e+00,	9.083097390758731e-01,	-8.158432945492677e-03,	1.000183178445353e+00
2.909998129406222e-01,	2.143177940939891e+00,	9.083017378160672e-01,	-7.845548447221518e-03,	1.000174370193790e+00
2.919998000233615e-01,	2.144086227004370e+00,	9.082940458515220e-01,	-7.539889295003377e-03,	1.000165902480833e+00
2.929997872061008e-01,	2.144994505451112e+00,	9.082866557021351e-01,	-7.241948776936624e-03,	1.000157767064134e+00
2.939997742888401e-01,	2.145902776934591e+00,	9.082795597397834e-01,	-6.951582021429203e-03,	1.000149955544688e+00
2.949997614715794e-01,	2.146811041191815e+00,	9.082727502218133e-01,	-6.669028720352799e-03,	1.000142459393538e+00
2.959997485543187e-01,	2.147719299030431e+00,	9.082662193246761e-01,	-6.394254363840446e-03,	1.000135269995369e+00
2.969997357370580e-01,	2.148627550175688e+00,	9.082599591739867e-01,	-6.127515815023798e-03,	1.000128378675984e+00
2.979997228197973e-01,	2.149535795563623e+00,	9.082539618726873e-01,	-5.868751184607390e-03,	1.000121776739388e+00
2.989997099025366e-01,	2.150444034758225e+00,	9.082482195239225e-01,	-5.617564514977857e-03,	1.000115455493135e+00
2.999996970852759e-01,	2.151352268332381e+00,	9.082427242550950e-01,	-5.374571686843410e-03,	1.000109406261422e+00
3.009996841680152e-01,	2.152260496615208e+00,	9.082374682384912e-01,	-5.139133718330413e-03,	1.000103620430362e+00
3.019996713507545e-01,	2.153168719930274e+00,	9.082324437068036e-01,	-4.911449279461522e-03,	1.000098089444255e+00
3.029996584334938e-01,	2.154076938250851e+00,	9.082276429727586e-01,	-4.691465823270846e-03,	1.000092804838038e+00
3.039996456162331e-01,	2.154985151928393e+00,	9.082230584399842e-01,	-4.479118964809459e-03,	1.000087758246869e+00
3.049996326989724e-01,	2.155893360968258e+00,	9.082186826218894e-01,	-4.273998252756428e-03,	1.000082941430246e+00
3.059996197817117e-01,	2.156801565668259e+00,	9.082145081432954e-01,	-4.076285556948278e-03,	1.000078346264468e+00
3.069996069644510e-01,	2.157709766349646e+00,	9.082105277593719e-01,	-3.885850695951376e-03,	1.000073964772481e+00
3.079995940471903e-01,	2.158617963088948e+00,	9.082067343613018e-01,	-3.702457572217099e-03,	1.000069789128071e+00
3.089995812299296e-01,	2.159526156359165e+00,	9.082031209800995e-01,	-3.525716812873725e-03,	1.000065811660538e+00
3.099995683126689e-01,	2.160434346310188e+00,	9.081996807994873e-01,	-3.356025546963792e-03,	1.000062024859524e+00
3.109995554954082e-01,	2.161342532555715e+00,	9.081964071553225e-01,	-3.192720505467150e-03,	1.000058421392763e+00
3.119995425781475e-01,	2.162250715218370e+00,	9.081932935433906e-01,	-3.035730296687689e-03,	1.000054994098217e+00
3.129995296608868e-01,	2.163158895475807e+00,	9.081903336212137e-01,	-2.885241119656712e-03,	1.000051735989397e+00
3.139995168436261e-01,	2.164067072839664e+00,	9.081875212113643e-01,	-2.740871110290755e-03,	1.000048640267231e+00
3.149995039263654e-01,	2.164975246771448e+00,	9.081848503036282e-01,	-2.602145737910178e-03,	1.000045700317708e+00
3.159994911091047e-01,	2.165883419531013e+00,	9.081823150547665e-01,	-2.469387465680484e-03,	1.000042909702770e+00
3.169994781918440e-01,	2.166791587922382e+00,	9.081799097899468e-01,	-2.341988823900465e-03,	1.000040262179069e+00
3.179994653745833e-01,	2.167699755734996e+00,	9.081776290091649e-01,	-2.220613678218797e-03,	1.000037751683135e+00
3.189994524573226e-01,	2.168607919685531e+00,	9.081754673712138e-01,	-2.103892373270355e-03,	1.000035372346608e+00
3.199994395400619e-01,	2.169516083403389e+00,	9.081734197082654e-01,	-1.992551828152500e-03,	1.000033118471199e+00
3.209994267228012e-01,	2.170424243003907e+00,	9.081714810206142e-01,	-1.885840007162187e-03,	1.000030984558478e+00
3.219994138055405e-01,	2.171332402513607e+00,	9.081696464692716e-01,	-1.784223561116960e-03,	1.000028965274882e+00
3.229994009882798e-01,	2.172240559087475e+00,	9.081679113828561e-01,	-1.686889852862805e-03,	1.000027055484149e+00
3.239993880710191e-01,	2.173148714156341e+00,	9.081662712448730e-01,	-1.594008317624684e-03,	1.000025250210816e+00
3.249993751537584e-01,	2.174056869225207e+00,	9.081647217042884e-01,	-1.505764608737081e-03,	1.000023544661474e+00
3.259993623364977e-01,	2.174965020178130e+00,	9.081632585607976e-01,	-1.421640561602544e-03,	1.000021934215704e+00
3.269993494192370e-01,	2.175873170806161e+00,	9.081618777713670e-01,	-1.341243281785864e-03,	1.000020414425034e+00
3.279993366019763e-01,	2.176781321525009e+00,	9.081605754349615e-01,	-1.264622871531174e-03,	1.000018980992965e+00
3.289993236847156e-01,	2.177689469036938e+00,	9.081593478036836e-01,	-1.191824405395892e-03,	1.000017629791684e+00
3.299993108674549e-01,	2.178597615314951e+00,	9.081581912722149e-01,	-1.121867753681727e-03,	1.000016356860597e+00
3.309992979501942e-01,	2.179505761502149e+00,	9.081571023803254e-01,	-1.056484536093194e-03,	1.000015158371908e+00
3.319992850329335e-01,	2.180413907689346e+00,	9.081560777967959e-01,	-9.940268719219603e-04,	1.000014030673515e+00
3.329992722156728e-01,	2.181322050958119e+00,	9.081551143277207e-01,	-9.340657561551780e-04,	1.000012970252407e+00
3.339992592984121e-01,	2.182230192704482e+00,	9.081542089025127e-01,	-8.776312679401599e-04,	1.000011973716861e+00
3.349992464811514e-01,	2.183138334541661e+00,	9.081533585762113e-01,	-8.235303102992475e-04,	1.000011037835616e+00
3.359992335638907e-01,	2.184046476288024e+00,	9.081525605504808e-01,	-7.726582116447389e-04,	1.000010159518107e+00
3.369992207466300e-01,	2.184954618125202e+00,	9.081518121120847e-01,	-7.244113148772158e-04,	1.000009335782394e+00
3.379992078293693e-01,	2.185862758517079e+00,	9.081511106809812e-01,	-6.794208384235390e-04,	1.000008563780933e+00
3.389991949121086e-01,	2.186770895822608e+00,	9.081504537925200e-01,	-6.356026715366170e-04,	1.000007840820271e+00
3.399991820948479e-01,	2.187679033218951e+00,	9.081498390653500e-01,	-5.945244265603833e-04,	1.000007164262355e+00
3.409991691775872e-01,	2.188587170524480e+00,	9.081492642595926e-01,	-5.556074975174852e-04,	1.000006531646282e+00
3.419991563603265e-01,	2.189495307920823e+00,	9.081487272157056e-01,	-5.186826965655200e-04,	1.000005940595544e+00
3.429991434430658e-01,	2.190403445226352e+00,	9.081482258687803e-01,	-4.842397902393714e-04,	1.000005388831294e+00
3.439991306258051e-01,	2.191311582622696e+00,	9.081477582437516e-01,	-4.514626998570748e-04,	1.000004874186617e+00
3.449991177085444e-01,	2.192219719928224e+00,	9.081473224705738e-01,	-4.202128111501224e-04,	1.000004394603508e+00
3.459991047912837e-01,	2.193127857233753e+00,	9.081469167861963e-01,	-3.913536056643352e-04,	1.000003948131823e+00
3.469990919740230e-01,	2.194035990620755e+00,	9.081465394457061e-01,	-3.634806125774048e-04,	1.000003532863954e+00
3.479990790567623e-01,	2.194944123485449e+00,	9.081461888500678e-01,	-3.377891698619351e-04,	1.000003147027076e+00
3.489990662395016e-01,	2.195852256440958e+00,	9.081458634587967e-01,	-3.128276948700659e-04,	1.000002788939174e+00
3.499990533222408e-01,	2.196760389305652e+00,	9.081455618042146e-01,	-2.903233107645065e-04,	1.000002456966791e+00
3.509990405049802e-01,	2.197668522261161e+00,	9.081452824669968e-01,	-2.681188634596765e-04,	1.000002149568359e+00
3.519990275877194e-01,	2.198576655125855e+00,	9.081450241434073e-01,	-2.481348419678397e-04,	1.000001865289037e+00
3.529990146704587e-01,	2.199484787990550e+00,	9.081447855477811e-01,	-2.303712608409114e-04,	1.000001602712989e+00
3.539990018531980e-01,	2.200392920946058e+00,	9.081445655054416e-01,	-2.114974849973805e-04,	1.000001360579742e+00
3.549989889359373e-01,	2.201301053810753e+00,	9.081443628678000e-01,	-1.937339184223674e-04,	1.000001137602326e+00
3.559989761186766e-01,	2.202209186766261e+00,	9.081441765513925e-01,	-1.784138366929255e-04,	1.000000932574313e+00
3.569989632014159e-01,	2.203117319630956e+00,	9.081440055819900e-01,	-1.637578825466335e-04,	1.000000744440540e+00
3.579989503841552e-01,	2.204025452586464e+00,	9.081438489126860e-01,	-1.493249874329194e-04,	1.000000572052492e+00
3.589989374668945e-01,	2.204933585451159e+00,	9.081437056853945e-01,	-1.371125399600714e-04,	1.000000414445332e+00
3.599989245496338e-01,	2.205841718315853e+00,	9.081435750001396e-01,	-1.249000924872234e-04,	1.000000270650056e+00
3.609989117323731e-01,	2.206749851271362e+00,	9.081434560433574e-01,	-1.126876377384178e-04,	1.000000139770728e+00
3.619988988151124e-01,	2.207657984136056e+00,	9.081433480558361e-01,	-1.026956379064359e-04,	1.000000020949177e+00
3.629988859978517e-01,	2.208566117091565e+00,	9.081432502784189e-01,	-9.270363079849631e-05,	9.999999133714753e-01
3.639988730805910e-01,	2.209474249956259e+00,	9.081431620307904e-01,	-8.382184751098976e-05,	9.999998162773815e-01
3.649988602633303e-01,	2.210382382911768e+00,	9.081430826427415e-01,	-7.570151501568034e-05,	9.999997289322998e-01
3.659988473460696e-01,	2.211290515776462e+00,	9.081430115156428e-01,	-6.716849748045206e-05,	9.999996506886726e-01
3.669988344288089e-01,	2.212198648641156e+00,	9.081429480669265e-01,	-5.939693801337853e-05,	9.999995808932672e-01
3.679988216115482e-01,	2.213106781596665e+00,	9.081428917323899e-01,	-5.321047501638532e-05,	9.999995189165626e-01
3.689988086942875e-01,	2.214014914461359e+00,	9.081428420160946e-01,	-4.607425944413990e-05,	9.999994642376272e-01
3.699987958770268e-01,	2.214923047416868e+00,	9.081427984077087e-01,	-4.052313306601718e-05,	9.999994162692400e-01
3.709987829597661e-01,	2.215831180281562e+00,	9.081427604726107e-01,	-3.497202123980969e-05,	9.999993745485454e-01
3.719987701425054e-01,	2.216739313237071e+00,	9.081427277661883e-01,	-3.053113323403522e-05,	9.999993385748700e-01
3.729987572252447e-01,	2.217647446101765e+00,	9.081426998583961e-01,	-2.498002140782773e-05,	9.999993078967185e-01
3.739987443079840e-01,	2.218555578966459e+00,	9.081426764406171e-01,	-2.164932811865583e-05,	9.999992821410907e-01
3.749987314907233e-01,	2.219463711921968e+00,	9.081426570819520e-01,	-1.720845466479659e-05,	9.999992608665962e-01
3.759987185734626e-01,	2.220371844786662e+00,	9.081426414853977e-01,	-1.387779047945514e-05,	9.999992437240705e-01
3.769987057562019e-01,	2.221279977742171e+00,	9.081426293249986e-01,	-1.054711174219847e-05,	9.999992303656012e-01
3.779986928389412e-01,	2.222188110606865e+00,	9.081426203197270e-01,	-7.216447556857020e-06,	9.999992204817076e-01
3.789986800216805e-01,	2.223096243562374e+00,	9.081426142197329e-01,	-4.996007191948593e-06,	9.999992137861969e-01
3.799986671044198e-01,	2.224004376427068e+00,	9.081426107167337e-01,	-1.665343006607145e-06,	9.999992099616656e-01
3.809986541871591e-01,	2.224912509291763e+00,	9.081426096191212e-01,	-5.550973583012819e-07,	9.999992087639686e-01
3.819986413698984e-01,	2.225820642247271e+00,	9.081426106551851e-01,	1.665335730649531e-06,	9.999992099270223e-01
3.829986284526377e-01,	2.226728775111966e+00,	9.081426136358700e-01,	3.885783371515572e-06,	9.999992132315848e-01
3.839986156353770e-01,	2.227636908067474e+00,	9.081426183072696e-01,	5.909518222324550e-06,	9.999992183960850e-01
3.849986027181163e-01,	2.228545040932169e+00,	9.081426246995919e-01,	7.216440280899405e-06,	9.999992254486151e-01
3.859985899008556e-01,	2.229453173887677e+00,	9.081426323857894e-01,	8.326656825374812e-06,	9.999992339240645e-01
3.869985769835949e-01,	2.230361306752372e+00,	9.081426412976107e-01,	9.436887921765447e-06,	9.999992437492290e-01
3.879985640663342e-01,	2.231269439617066e+00,	9.081426513619077e-01,	1.054711901815608e-05,	9.999992548435543e-01
3.889985512490735e-01,	2.232177572572575e+00,	9.081426624514207e-01,	1.054712629411370e-05,	9.999992670558501e-01
3.899985383318128e-01,	2.233085705437269e+00,	9.081426744295695e-01,	1.165735739050433e-05,	9.999992802577994e-01
3.909985255145521e-01,	2.233993838392778e+00,	9.081426870822129e-01,	1.276755938306451e-05,	9.999992942025338e-01
3.919985125972914e-01,	2.234901971257472e+00,	9.081427001879996e-01,	1.276756665902212e-05,	9.999993086352454e-01
3.929984996800307e-01,	2.235810104122166e+00,	9.081427141674782e-01,	1.387779047945514e-05,	9.999993240411535e-01
